Probe,GSM1402321,GSM1402322,GSM1402323,GSM1402324,GSM1402325,GSM1402326,GSM1402327,GSM1402328,GSM1402329,GSM1402330,GSM1402331,GSM1402332,GSM1402333,GSM1402334,GSM1402335,GSM1402336,GSM1402337,GSM1402338,GSM1402339,GSM1402340,GSM1402341,GSM1402342,GSM1402343,GSM1402344,GSM1402345,GSM1402346,GSM1402347,GSM1402348,GSM1402349,GSM1402350,GSM1402351,GSM1402352,GSM1402353,GSM1402354,GSM1402355,GSM1402356,GSM1402357,GSM1402358,GSM1402359,GSM1402360,GSM1402361,GSM1402362,GSM1402363,GSM1402364,GSM1402365,GSM1402366,GSM1402367,GSM1402368,GSM1402369,GSM1402370,GSM1402371,GSM1402372,GSM1402373,GSM1402374,GSM1402375,GSM1402376,GSM1402377,GSM1402378,GSM1402379,GSM1402380,GSM1402381,GSM1402382,GSM1402383,GSM1402384,GSM1402385,GSM1402386,GSM1402387,GSM1402388,GSM1402389,GSM1402390,GSM1402391,GSM1402392,GSM1402393,GSM1402394,GSM1402395,GSM1402396,GSM1402397,GSM1402398,GSM1402399,GSM1402400,GSM1402401,GSM1402402,GSM1402403,GSM1402404,GSM1402405,GSM1402406,GSM1402407,GSM1402408,GSM1402409,GSM1402410,GSM1402411,GSM1402412,GSM1402413,GSM1402414,GSM1402415,GSM1402416,GSM1402417,GSM1402418,GSM1402419,GSM1402420,GSM1402421,GSM1402422,GSM1402423,GSM1402424,GSM1402425,GSM1402426,GSM1402427,GSM1402428,GSM1402429,GSM1402430,GSM1402431,GSM1402432,GSM1402433,GSM1402434,GSM1402435
Random_progesterone_124_0397,-3.299525671,2.346213875,5.944987855,3.527579719,5.308113155,1.658989403,4.830728,-13.08773347,-2.935356693,-0.536590781,-4.084327578,-1.547552789,-0.848851548,6.941916661,-1.716261169,3.260538375,6.332812902,-4.797805542,-0.228446658,1.182072041,-3.963791338,7.162315919,-2.407882422,0.514039525,2.573965308,1.032000751,0.676939705,-4.064666015,-0.222023023,-1.365506992,-4.072937764,-3.658597346,-4.079195385,-2.71493031,2.875420067,1.502042583,-4.208247756,-2.964242091,7.097041335,-0.238169439,3.780025933,0.915956886,-1.531431575,-3.781600918,0.39308067,1.049414139,5.501863522,3.567140426,-2.305183341,-0.202763382,3.77469959,-1.623498548,-1.120935372,-4.524171849,-3.69190511,-7.205763483,-2.143879452,1.039898896,5.412632788,1.352347428,-3.390017407,6.121234112,-3.259942171,4.042729506,0.717803799,3.167859136,1.384444415,-6.273940749,-1.418510022,4.794820187,-0.036517536,6.750542868,3.367264042,-1.170915096,-6.660328923,-4.706742564,-8.731270903,-3.646338359,-0.664392623,-5.067753501,2.601319737,-0.160237962,-3.523587562,1.234871563,4.008675413,-7.021330082,-9.114741998,-1.06397299,3.887439128,-5.25150809,-0.934046974,5.716490695,-4.73843152,-1.847717403,1.659326652,-8.359243689,2.043913491,-0.701396285,-2.263098553,3.275511807,-5.387294788,2.836178974,3.155488658,0.407292534,-0.793958366,-7.226422509,4.952546008,-0.12113922,1.037509,-2.782619189,-1.325668409,6.30199779,-1.88333807,-9.662511953,0.576042451
Random_progesterone_124_0398,-3.241848655,2.105145867,5.653313967,3.307292874,4.788828871,2.151096587,5.094268729,-13.12446075,-2.801160247,-0.517365772,-3.697867004,-1.458251108,-0.86752073,6.579863576,-1.36260069,2.82895608,6.329570388,-4.823957585,0.040998841,0.608734122,-4.362412365,6.522504219,-2.011825414,-0.319202049,2.635664543,0.747797282,0.064442312,-3.740614078,-0.580110919,-1.04468063,-3.681403587,-3.27996885,-4.308234353,-3.211579515,3.524977685,1.273962418,-4.040569652,-2.538221033,7.042781158,-0.017705821,3.23494448,1.282967739,-1.190691354,-3.399778429,0.29902417,1.334460783,5.040910467,3.44780046,-2.191550496,-0.500057609,3.428311742,-1.616899469,-0.799578185,-4.667734309,-3.736248939,-7.147748517,-2.148466939,1.555652873,5.017227585,1.045496617,-3.072632205,5.914261985,-2.69127004,3.73411941,0.710307674,3.630671359,1.055671711,-5.658361885,-1.044304085,4.287436542,-0.346707889,6.357815619,3.320244845,-1.066063101,-6.640642046,-4.48477232,-8.745401559,-3.955764211,-0.282216125,-4.909095328,2.531998885,0.332560162,-2.833197358,0.985244451,3.631877627,-6.639204022,-9.752170879,-0.751543108,3.513665717,-5.585731747,-0.91703777,5.071973446,-4.919386608,-1.859996758,1.150196398,-8.425108764,1.405002144,-0.223593777,-2.578473516,3.8766309,-4.707023965,3.397066028,2.856479732,0.720881165,-0.666387678,-7.757740526,4.74059332,0.354983763,0.648978726,-2.762117836,-1.574465393,6.387705465,-2.287613319,-9.458601204,0.949761778
Random_progesterone_124_0399,-2.823687382,2.274446517,5.735954643,3.224625952,4.999301314,1.791889942,5.151487653,-12.65327779,-3.008064191,-0.2212107,-3.890880495,-1.288172195,-0.56836651,6.965637926,-1.569144012,3.323411179,6.201424026,-4.779930373,0.060320854,0.979069002,-4.363105361,6.961643865,-2.126220522,0.25810585,2.303230857,1.102396296,0.722671762,-3.884856854,-0.536592472,-1.120101717,-3.887250527,-3.262798022,-4.201409101,-2.930057734,3.103418396,1.726323485,-4.164814872,-3.335685902,7.034933493,-0.035799775,3.428155147,1.22014252,-1.295354449,-3.653533007,0.326230054,0.876178286,5.274971529,3.356966906,-2.131837786,-0.599029011,3.767478567,-1.443929484,-0.915939203,-4.340131335,-3.602350238,-7.142980597,-1.788322052,1.108887361,5.160920374,1.281812773,-3.407311789,5.829355302,-2.930051292,3.86941285,1.001574253,3.173543811,1.404520807,-5.817224238,-1.09976312,4.579270933,-0.058632128,6.62138128,3.428630619,-1.145079617,-6.986309078,-4.726524436,-8.961562383,-4.048139898,-0.502143671,-5.167170416,2.460922517,0.064667621,-3.102954669,0.974240192,3.798741543,-6.619408895,-9.166478304,-0.853781911,3.543781544,-5.480225561,-0.942601053,5.313518427,-4.877139071,-1.892905531,1.684567367,-8.430605402,1.976983331,-0.541835006,-2.21542893,3.406771792,-5.249938943,2.912605991,2.955674287,0.523687432,-0.893272872,-7.601280437,4.747414421,0.130394437,0.959887671,-2.744316767,-1.592590049,6.146249608,-2.023888676,-9.728584695,0.813747121
Random_progesterone_124_0400,-3.112482312,1.949422049,5.370719216,3.065880063,4.599966634,1.96842461,5.157911923,-12.58192478,-2.811521561,-0.246496538,-3.775849886,-1.154044455,-0.424154401,6.79626368,-1.686097205,2.993202489,6.113777047,-4.373045704,0.121829857,0.990522303,-4.491821774,6.793461291,-2.06042288,0.071400518,2.151413301,1.152662542,0.452394499,-3.694397813,-0.8458837,-0.921999463,-3.84670364,-2.959915421,-3.940853892,-3.193520513,2.962618097,1.714366552,-4.342176882,-3.249355044,6.942379962,0.2321098,3.176832111,1.402844405,-1.054456209,-3.452275995,0.145249445,1.107757712,4.751840233,3.245435089,-1.428499275,-0.658402976,3.080710398,-1.287879294,-0.750326329,-4.456043128,-3.432045905,-7.204004946,-1.864283059,0.911378437,4.98221229,0.966848421,-2.948549768,5.636358884,-2.949292743,3.402424302,1.069326847,3.193260159,1.73120461,-5.531473204,-0.974573592,4.258048373,-0.180695928,6.328303728,2.946694595,-0.617875192,-6.7862305,-4.510317469,-8.766391877,-4.049550701,-0.267453904,-5.469853432,2.294336365,0.111761553,-3.152972986,0.960184292,3.60472605,-6.556050782,-9.105514492,-0.620611368,3.386767227,-5.611646596,-1.174486934,5.345683989,-5.00077173,-2.100215164,1.436027506,-8.286831295,1.574495247,-0.397071108,-2.260993408,3.271270794,-4.822142094,2.745900695,2.745933245,0.876571788,-0.536355368,-7.61573959,4.541130724,0.213464767,0.549609975,-2.510153883,-1.883922185,6.034436777,-2.034817843,-9.324103802,0.847296324
Random_progesterone_124_0401,-3.045783332,2.304816019,5.782896048,3.369480741,5.044446679,1.891412353,4.964751804,-12.99982354,-3.121211686,-0.454152714,-3.840317727,-1.385302246,-0.820257966,6.875022639,-1.616431523,3.044290075,6.408241832,-4.700313242,-0.034053043,0.881623072,-4.114947524,7.006314631,-2.172054758,0.269660344,2.603695034,1.020804397,0.579929124,-3.940787,-0.540271384,-1.281262242,-4.104352006,-3.433359851,-4.234170051,-3.15385456,3.204806376,1.508244699,-4.296472054,-3.100177882,7.186737709,-0.072107347,3.557396771,1.187053101,-1.278463362,-3.754930557,0.243334373,1.109975471,5.119321221,3.650546915,-2.044297106,-0.435610363,3.589574713,-1.598056293,-0.836533912,-4.418655289,-3.64066307,-7.020132104,-2.015512183,1.229980579,5.300104115,1.097400231,-3.378658329,5.956931462,-2.9992941,3.745063386,0.879609809,3.399597147,1.34417613,-5.791807294,-1.037599208,4.544488637,-0.197768105,6.763189121,3.540276856,-0.992502848,-6.813869709,-4.931559775,-8.949617084,-4.016915655,-0.646882597,-5.110233124,2.730829827,0.093693056,-3.042431855,1.088190482,3.976501759,-6.965014699,-9.261139225,-1.066881698,3.630213697,-5.516159256,-0.926343042,5.422795865,-5.28735864,-2.118746948,1.536595629,-8.493264768,1.751760824,-0.704567755,-2.14831593,3.665351271,-5.141159154,2.921386354,2.967077198,0.553992196,-0.824864928,-7.42038787,4.810672024,0.122870918,1.051195313,-2.841557508,-1.625263706,6.483047676,-2.08155734,-9.666740381,0.759426332
Random_progesterone_124_0402,-2.761379114,2.327872487,5.641919653,3.238967624,4.747202767,2.188460818,5.020259084,-12.93987342,-2.835809372,-0.170508331,-3.82152594,-1.284792104,-0.713219379,6.819596252,-1.27765733,3.442108633,6.174190706,-4.333455131,0.322101145,1.144934032,-4.164367011,6.834416599,-1.882466443,0.04602057,2.348871276,1.308140104,0.645615835,-3.645657402,-0.437951551,-0.986693206,-4.046541001,-3.340194181,-4.036535315,-2.96655399,3.009008191,2.144434894,-4.428070642,-3.310411267,6.934755554,0.360177884,3.364364155,1.615196589,-1.022040755,-3.428326968,0.156463874,0.801748803,5.098255746,3.273888288,-1.464011562,-0.681845438,3.52077808,-1.339684049,-0.767349527,-4.163009964,-3.564363425,-7.230747839,-2.18814947,0.998527263,5.020741277,1.011129425,-3.039998463,5.707423062,-2.930141178,3.560926213,1.111829965,3.353392074,1.614658677,-6.093104382,-1.086890834,4.362035064,-0.015536407,6.46402581,3.324006711,-0.915016178,-6.787366613,-4.463433376,-8.650222543,-4.129497783,-0.391176132,-5.234635766,2.313509954,0.506200744,-3.179685356,1.159227168,3.783480008,-6.736880645,-9.265385024,-0.526029936,3.449501604,-5.288410153,-1.149982238,5.421553917,-5.222865549,-1.997595221,1.700899759,-8.183409051,1.770913535,-0.312286365,-2.339224155,3.550408411,-5.022502689,3.10640719,2.946127749,0.874849865,-0.425898241,-7.510749821,4.459603629,0.397592383,0.780172631,-2.512241577,-1.532696265,6.003628166,-1.909982716,-9.44456072,1.146753623
Random_progesterone_124_0403,-2.95829725,2.34254242,5.762468166,3.336749453,4.942948213,1.899843644,5.054827134,-12.61390008,-2.802063241,-0.58214573,-3.828716865,-1.392874643,-0.817608619,6.98032064,-1.50190185,3.029516009,6.296278192,-4.629356674,0.017401417,1.054217231,-4.100430899,6.869079226,-2.285838266,0.238141354,2.275137829,1.153516153,0.529902077,-3.988834764,-0.338294857,-1.242483896,-4.059339754,-3.205443375,-3.919454356,-2.72721831,2.981781024,1.633836505,-4.115649895,-2.975913491,6.917108889,-0.058672032,3.379634114,1.098114811,-1.167368714,-3.637757847,0.313442187,0.988356314,5.169631122,3.367988267,-1.89963347,-0.509394295,3.720408915,-1.362426314,-0.818877762,-4.373393071,-3.325842804,-7.074679601,-1.92065401,0.994794587,5.144267303,1.438965455,-3.194501791,5.967877275,-3.051404347,3.833647463,1.01188132,3.231081889,1.497907905,-5.678349971,-1.141917888,4.57375424,-0.042690706,6.581746371,3.263194776,-0.929361543,-6.821300741,-4.595569233,-8.880524956,-3.952988522,-0.517822484,-5.077500144,2.408917103,-0.00205322,-3.178123346,1.031158783,3.762992302,-6.953827519,-8.973878651,-0.89324612,3.632917928,-5.190475893,-1.051973683,5.512217347,-4.652773281,-2.11460662,1.437547255,-8.34145324,1.695893889,-0.381628207,-2.196525628,3.350622709,-5.320878171,2.898259031,2.879462278,0.577985069,-0.532550844,-7.358004228,4.779810068,-0.045203352,0.999316638,-2.641230209,-1.411715644,6.162764417,-1.943827148,-9.64180073,0.606146061
Random_progesterone_124_0404,-3.26594431,1.992705868,5.32805305,2.940353161,4.579874426,2.081309144,5.048719198,-12.71701183,-2.689488522,-0.429174047,-3.721580764,-1.132919954,-0.432336866,6.641777636,-1.485883863,2.864772907,6.226018391,-4.341308035,0.171418976,0.767353259,-4.331678983,6.737717465,-2.008143972,-0.112221346,2.173393467,1.096605049,0.24452292,-3.602297013,-0.819221923,-0.934451769,-3.484937501,-2.966599131,-3.870188433,-2.78201715,2.955023498,1.636607436,-4.160572876,-3.010079359,6.933950003,0.109116183,3.101920936,1.399550854,-0.995103566,-3.321200296,0.008366395,1.138330496,5.040291963,3.261606084,-1.855416422,-0.540974703,3.313526603,-1.407041033,-0.771410072,-4.711338985,-3.529213082,-6.972125629,-2.019766342,1.02545725,4.899999164,1.034431394,-3.043663009,5.625544495,-2.571447091,3.691192841,0.998222938,3.27967533,1.344623818,-5.27215141,-0.84038874,4.391585092,-0.200092991,6.474268424,3.482435585,-0.560802136,-6.80140129,-4.405872176,-8.525545072,-3.48902224,-0.405666214,-5.275664037,2.235673399,0.016856741,-2.944285396,0.548740494,3.447601624,-6.388385828,-9.193331236,-0.918172642,3.530562864,-5.498232061,-1.294281842,5.129694839,-4.871725248,-2.455748345,0.957552216,-8.15378291,1.599060824,-0.3328967,-2.243134605,3.265100111,-4.756066729,2.62236673,2.708436142,0.814465358,-0.523484301,-7.383938269,4.622986877,0.229080342,0.649688399,-2.744165999,-1.474845216,6.048857282,-1.659723865,-9.303436451,0.660496708
Random_progesterone_124_0405,-3.186174993,2.295521643,5.490555686,3.390320239,4.763373619,1.85699702,4.905231383,-12.58726518,-2.773879028,-0.446240422,-3.760033538,-1.150288,-0.86149119,6.812347347,-1.543784952,3.167593195,6.141395628,-4.445551337,0.053718683,0.917101877,-4.116821303,6.893314847,-2.25897442,0.197725252,2.355302366,1.040548781,0.316656502,-3.826149414,-0.477339165,-1.162462822,-4.064869898,-3.319947523,-4.224170297,-2.61122116,2.91417903,1.543867173,-4.060686194,-3.331149147,6.903417693,-0.000218937,3.299018448,1.085680826,-1.37468706,-3.518867498,0.178100183,0.732172046,5.201450242,3.293895816,-1.833531535,-0.364322569,3.621658868,-1.227406109,-0.942207151,-4.416205231,-3.712564116,-6.871462821,-2.052200913,0.898921064,5.17764007,1.193021066,-3.138273573,5.826313723,-2.683183953,3.776211603,0.922181824,3.123651,1.404117687,-5.817623487,-1.178286156,4.506907249,-0.23753856,6.715677084,3.272594831,-0.961700301,-6.808734115,-4.202492842,-8.585740586,-3.728336508,-0.531214972,-4.733718411,2.55631493,-0.145273945,-2.881173589,0.924737149,3.66839776,-6.54511163,-9.111759343,-0.920399559,3.386762035,-5.422425424,-0.938927784,5.174962688,-4.963242211,-2.373542083,1.211112965,-8.097548867,1.612736148,-0.499830805,-2.517789946,3.187320463,-5.168607068,2.800923453,3.238673975,0.57770314,-0.7411957,-7.098024821,4.64229405,-0.069284405,1.105720599,-2.824374905,-1.325484881,6.106553635,-1.761907874,-9.185788715,0.475324112
Random_progesterone_124_0406,-2.91804275,2.069466422,5.618559744,3.054998602,4.996951098,2.104800049,5.045344349,-12.59543765,-2.676569631,-0.240143998,-3.573722438,-1.086652386,-0.270240574,6.769221902,-1.26989251,3.11596452,6.223426336,-4.520596368,0.380059057,0.917275523,-4.267937068,6.907968191,-1.954645755,0.072077864,2.16125695,1.110594623,0.466835266,-3.597303621,-0.629349984,-0.806587332,-3.678213171,-3.048270171,-3.890011629,-3.016025778,3.063625859,1.656630998,-4.172503088,-3.273733911,6.834045476,0.271608674,3.348620637,1.499416264,-1.289813735,-3.444309311,0.202843979,1.216378433,5.114923125,3.309127061,-1.9671389,-0.423125591,3.456334227,-1.090854586,-0.692739628,-4.530538219,-3.674802272,-7.049890935,-2.148147854,1.291547724,5.088080677,0.940869988,-3.06039802,5.855045197,-2.857933062,3.656775152,1.165467069,3.422685477,1.522342911,-5.676900024,-0.96395832,4.185703439,-0.12180158,6.62083211,3.224733064,-1.162385004,-6.606087984,-4.363951896,-9.146355096,-3.942592338,-0.500086175,-5.191566377,2.499081299,0.488381937,-2.888686959,0.854059974,3.872988643,-6.569777404,-8.908929976,-0.803581506,3.661851701,-5.350833629,-0.986734647,5.295822722,-5.030250908,-2.337592604,1.344613395,-8.664346759,1.669382599,-0.31440693,-2.298066557,3.383513729,-4.810200031,2.929421404,2.868958475,0.816499293,-0.612695422,-7.444576877,4.731262267,0.398151937,0.542850293,-2.6894729,-1.756626894,6.36084839,-1.885499994,-9.514896186,1.079772456
Random_progesterone_124_0407,-3.444030448,2.311894177,5.722575485,3.366513708,4.933912994,1.908046472,4.754222194,-12.63722643,-3.161389183,-0.528903723,-3.75860987,-1.313638983,-0.728677097,7.02248325,-1.438051549,3.299168392,6.285080804,-4.716626056,0.115457922,1.137978135,-4.099898898,7.099165234,-1.96921065,0.353404507,2.451143426,0.871382008,0.520066684,-3.856576755,-0.397123411,-1.116636722,-4.148663211,-3.367904263,-3.968978437,-2.799072205,3.00217697,1.398409361,-4.388803829,-3.104101466,7.066329641,-0.218821844,3.494396535,1.23106005,-1.335490558,-3.748153096,0.315655575,1.075603967,5.343949213,3.4291659,-2.177369815,-0.361559928,3.709543911,-1.454820164,-1.009040823,-4.285644346,-3.369476908,-7.148698558,-1.771366604,1.160828759,5.233385133,1.054075831,-3.420411277,5.75771975,-2.927395349,3.819763684,0.966861051,3.383807453,1.400082951,-5.751547933,-1.307850093,4.648434805,-0.185942474,6.659145403,3.554653724,-1.050422129,-7.050188986,-4.581394905,-8.624083957,-3.915816628,-0.824166869,-5.177623612,2.788965787,0.323219184,-2.983213846,1.240797871,3.879250972,-6.89020475,-9.157274517,-1.003204767,3.668482642,-5.254724764,-0.677210827,5.453554133,-4.854378785,-1.756458717,1.74253576,-8.417122541,1.819139701,-0.7369321,-2.045573677,3.428817056,-4.992355045,2.89508918,3.13173812,0.573512989,-0.917767786,-7.33344364,4.860042634,0.433176086,1.000552918,-2.787508694,-1.424857611,6.427466933,-2.250226593,-9.481070029,0.913997381
Random_progesterone_124_0408,-2.924596143,2.117672996,5.643555269,3.035044715,4.923760938,1.714814696,4.696262153,-12.83717919,-2.971437051,-0.082634085,-3.506942964,-0.949046944,-0.360271036,6.974810696,-1.057069023,3.250579436,6.028140394,-4.848068278,0.431421734,1.108424264,-3.972244094,6.819592206,-1.992379261,0.146256199,2.178425293,1.36641017,0.778939372,-3.685870966,-0.277190865,-0.83991847,-4.070219883,-2.999134994,-3.792021952,-3.05891993,2.948294488,1.843528234,-4.409014222,-3.363923706,6.742362599,-0.065145843,3.17473932,1.496886463,-0.960352883,-3.590864522,0.266318245,0.611166725,4.949126878,3.032390726,-2.150239704,-0.662886416,3.585091639,-0.996889716,-0.466625962,-4.280625105,-3.521435158,-7.1665366,-2.105572577,1.036538395,4.795033621,1.011464997,-3.370827849,5.722116569,-3.139895821,3.62223169,1.147147004,3.087590266,1.718849514,-5.740132947,-0.75880448,4.499561494,-0.012482629,6.485025461,2.968559811,-1.93608589,-6.887693247,-4.205442911,-9.12511315,-4.070354695,-0.541668168,-5.130882777,2.355074277,0.092573981,-3.368008006,0.731844334,3.613743142,-6.748889716,-8.788727412,-0.551808689,3.354705792,-5.793393643,-1.14913412,5.18826087,-5.096756669,-2.042559266,1.683082525,-8.361132854,1.936366381,-0.403076792,-2.232496961,3.509227937,-5.178806266,2.807551308,2.804547049,0.631808686,-0.967588176,-7.397989661,4.365684473,0.203077287,0.752171021,-2.546302998,-1.710861325,6.172774577,-2.015748148,-9.683742383,0.661038066
Random_progesterone_124_0409,-3.189483897,2.111868628,5.552812574,3.113960935,5.095161397,2.066783634,5.329185171,-12.60958517,-2.585484073,-0.697573111,-3.659046215,-1.53368851,-0.427579289,6.815685411,-1.528876993,2.817878749,6.269832156,-4.987492771,0.236444422,0.870812217,-4.243900223,6.935507301,-2.042484601,-0.004635367,2.516567533,1.223006592,0.377671013,-3.849054569,-0.189870722,-1.134880145,-3.892963315,-3.147941836,-4.041117526,-3.119875369,3.074283459,1.714082783,-3.843123087,-2.928566572,6.794502621,-0.165907875,3.350583728,1.221977341,-1.813619168,-3.905847771,0.320362073,1.314290138,5.250600207,3.379642009,-1.926683274,-0.465025496,3.563976972,-1.459097713,-0.722041557,-4.581109509,-3.596135229,-7.079701128,-2.070107737,1.063316345,5.273859816,1.348238329,-3.29014866,6.116949255,-2.879801337,4.031373374,0.647370246,3.376062862,1.688749101,-6.138112195,-1.550714186,4.218267723,-0.010945525,6.535947498,3.40951015,-1.33110545,-6.538654853,-4.549461633,-8.844520774,-3.83656891,-0.57855056,-4.988702863,2.544807672,0.256180314,-2.960679129,0.780114208,3.827518242,-6.725603762,-8.802273896,-0.972919495,3.739119343,-5.404781319,-0.798242304,5.267419133,-5.067120475,-2.198047485,1.344435153,-8.531910093,1.751771748,-0.427234149,-2.213225618,3.315901458,-4.986197722,2.595963372,2.971441321,0.61494373,-0.799739996,-7.491621319,4.889484431,0.267198209,0.72350347,-2.819565458,-1.532840952,6.495189888,-1.899650061,-9.925544615,0.931084948
Random_progesterone_124_0410,-3.042361914,2.085755655,5.655755466,3.084505276,4.927032154,2.010061417,4.91825459,-12.83089468,-3.011855819,-0.229121106,-3.505519266,-0.921322902,-0.330214124,7.145482298,-1.007770217,3.243650368,6.6300758,-4.794982806,0.439529571,0.98911478,-4.177723757,6.864268669,-1.757352893,0.107136148,2.029576021,1.081474544,0.384736987,-3.637959989,-0.432032318,-0.678856833,-3.99758103,-2.84944791,-3.818517054,-3.040871437,3.483636687,1.534314608,-4.426003485,-3.390405669,7.022484835,-0.001734038,3.21672155,1.620152188,-1.194249113,-3.573374922,0.185795137,0.636776701,5.131663905,2.936393428,-2.077349305,-0.737629025,3.733986231,-1.111258983,-0.443116168,-4.526189523,-3.193624028,-7.386959139,-2.201972522,1.463569886,4.947895048,0.942608495,-3.348960844,5.515103845,-2.824482887,3.767488046,1.25976898,3.927361803,1.656306904,-5.555796007,-0.812521739,4.613803385,0.010372697,6.804565889,3.086790259,-1.24385183,-7.100472268,-4.443187712,-8.923104796,-3.9756121,-0.368568383,-5.195890325,2.369269742,0.529533953,-3.008336921,0.846726132,3.735058994,-6.719370933,-9.023608929,-0.608315383,3.367583539,-5.795264056,-1.34144951,5.392334645,-4.885876175,-2.250611242,1.488490171,-8.421086349,1.875478034,-0.317497074,-2.012641552,3.934068978,-4.926485081,3.423391655,2.775569023,0.818816277,-0.802380896,-7.45447237,4.558033056,0.510384632,0.823886922,-2.482626928,-1.644694963,6.07794896,-2.035904878,-9.596608957,0.961899066
Random_progesterone_124_0411,-3.324321413,2.327354797,5.556575631,2.874886684,4.812038976,1.968716923,5.3487397,-12.69042172,-2.751988257,-0.384072326,-3.883288919,-1.192498216,-0.331431854,6.997680099,-1.566205279,3.205547367,6.126072384,-4.789712635,0.240535117,1.207333984,-4.330058522,6.627050646,-2.121247949,0.05935645,2.181474349,1.306469297,0.784089602,-3.937139957,-0.256827228,-1.208309026,-3.857617793,-2.936865047,-3.825762591,-2.929398805,3.330838247,1.748995391,-3.848379893,-3.05841043,6.540471727,0.026141867,3.243637091,1.254165789,-0.846261608,-3.813541527,0.332116429,0.937978647,4.959275955,3.1149942,-1.88084981,-0.773752881,3.662041767,-1.197263795,-0.664405276,-4.602933272,-3.382436482,-7.039911067,-2.191387635,1.29707999,4.936005151,1.283795966,-3.400196467,5.966421406,-2.986518541,3.607764196,0.926875834,3.333271885,1.763671705,-5.796142049,-1.049534816,4.334603248,0.255612725,6.416284332,3.032386873,-1.231490858,-6.782239126,-4.293175452,-9.104951634,-4.031122018,-0.658717443,-5.047759156,2.300163824,0.123046659,-3.153592863,0.693691996,3.471094811,-6.783472568,-9.137882149,-0.740900118,3.380111259,-5.849486154,-1.338671187,5.458075043,-4.48263904,-2.158497115,1.62213198,-8.254433914,1.86316692,-0.49061495,-2.020703721,3.691419381,-5.280498064,2.994542108,2.637572062,0.688673223,-0.821905374,-7.912054388,4.377208219,0.197423318,0.903406004,-2.803730537,-1.344800882,6.037850285,-1.935474899,-9.88203896,0.620021754
Random_progesterone_124_0412,-3.492002864,2.439100818,5.648787574,3.453207279,4.660532594,2.075046912,4.965713275,-13.32550959,-2.949469941,-0.479222582,-3.898351721,-1.517946435,-0.875652562,6.975152042,-1.574929202,2.865755073,6.260616359,-4.800751201,-0.177387389,0.719775358,-4.567645288,7.028138519,-2.090121246,-0.253011663,2.491377072,0.403281569,-0.271669718,-3.75069243,-0.981566658,-1.211922461,-3.847729663,-3.648779539,-4.368438658,-3.295324434,3.252837211,1.463080213,-4.104516675,-3.06765553,7.247663738,-0.163108252,3.337853102,1.379558876,-1.428102693,-3.624840028,0.386548969,1.019287589,4.903707711,3.496741356,-1.756712203,-0.269240749,3.611968465,-1.594533412,-1.124495297,-4.581037075,-4.059841246,-7.436585669,-2.18714099,1.350704449,5.202196373,0.64786091,-3.160709414,5.689837499,-2.685567113,3.834101022,0.87558676,3.458402239,0.9641467,-5.882536715,-1.089741563,4.540166712,-0.370883469,6.670466574,3.464100933,-1.203464934,-6.831212621,-5.047028927,-8.445242854,-3.843270076,-0.56404826,-5.188939953,2.773303672,0.197284286,-2.757306704,0.930354068,3.973832445,-6.604102784,-9.636985357,-0.807282685,3.548172272,-5.754728912,-0.678143753,5.110177941,-4.847629288,-1.69431618,1.294571041,-8.626007445,1.495311758,-0.556616569,-2.528735406,3.56267075,-4.821660571,3.200909964,3.128711242,0.774812215,-1.149531758,-7.556517998,4.98520745,0.233787368,0.495264202,-2.9038517,-1.499302008,6.497925844,-2.673939186,-9.338252824,1.2305016
Random_progesterone_124_0413,-3.059417928,2.146292292,5.471702214,3.084132478,4.687055987,2.044298443,5.25910096,-12.49450021,-2.483241598,-0.276786145,-3.630489793,-1.234858039,-0.567083889,6.595521179,-1.315291915,2.878298018,6.422222514,-4.672671522,0.252113366,0.626719928,-4.953716336,6.704055603,-1.951578073,-0.024633064,2.440656296,0.844383405,0.190206959,-3.595634497,-0.755200927,-0.897276008,-3.804342835,-3.242011657,-4.3554385,-2.943958473,3.015915526,1.624707842,-4.069326829,-3.120181308,7.029949619,-0.033673066,3.369855658,1.318962783,-1.171515526,-3.530226194,0.132739831,0.978537197,4.964413709,3.13945022,-1.95627462,-0.50276395,3.338496193,-1.218816877,-0.995894525,-4.184842657,-3.552118658,-6.703658261,-1.802730311,1.109797442,5.020823985,0.94816715,-3.0763513,5.635408977,-2.573571599,3.548488971,0.827955145,3.249123994,1.296666069,-5.711642844,-1.031178627,4.26610655,-0.214803468,6.514842718,3.206920636,-0.946041765,-6.553109141,-4.369079766,-8.863300998,-3.649280795,-0.286990751,-5.06041374,2.426335226,0.28472979,-2.74994682,0.847739817,3.694376968,-6.443089516,-9.086613685,-0.971475345,3.536131894,-5.568448864,-1.171219625,5.319985997,-5.115422981,-2.410469618,1.349523591,-8.016025023,1.415291932,-0.418889152,-2.437273955,3.293003723,-4.876045799,2.913089131,2.933014027,0.755323029,-0.802892007,-7.272721167,4.628791568,0.183021194,0.782469897,-2.689919613,-1.53882146,6.080009459,-1.800022132,-9.209327854,0.650712274
