Probe,GSM1402321,GSM1402322,GSM1402323,GSM1402324,GSM1402325,GSM1402326,GSM1402327,GSM1402328,GSM1402329,GSM1402330,GSM1402331,GSM1402332,GSM1402333,GSM1402334,GSM1402335,GSM1402336,GSM1402337,GSM1402338,GSM1402339,GSM1402340,GSM1402341,GSM1402342,GSM1402343,GSM1402344,GSM1402345,GSM1402346,GSM1402347,GSM1402348,GSM1402349,GSM1402350,GSM1402351,GSM1402352,GSM1402353,GSM1402354,GSM1402355,GSM1402356,GSM1402357,GSM1402358,GSM1402359,GSM1402360,GSM1402361,GSM1402362,GSM1402363,GSM1402364,GSM1402365,GSM1402366,GSM1402367,GSM1402368,GSM1402369,GSM1402370,GSM1402371,GSM1402372,GSM1402373,GSM1402374,GSM1402375,GSM1402376,GSM1402377,GSM1402378,GSM1402379,GSM1402380,GSM1402381,GSM1402382,GSM1402383,GSM1402384,GSM1402385,GSM1402386,GSM1402387,GSM1402388,GSM1402389,GSM1402390,GSM1402391,GSM1402392,GSM1402393,GSM1402394,GSM1402395,GSM1402396,GSM1402397,GSM1402398,GSM1402399,GSM1402400,GSM1402401,GSM1402402,GSM1402403,GSM1402404,GSM1402405,GSM1402406,GSM1402407,GSM1402408,GSM1402409,GSM1402410,GSM1402411,GSM1402412,GSM1402413,GSM1402414,GSM1402415,GSM1402416,GSM1402417,GSM1402418,GSM1402419,GSM1402420,GSM1402421,GSM1402422,GSM1402423,GSM1402424,GSM1402425,GSM1402426,GSM1402427,GSM1402428,GSM1402429,GSM1402430,GSM1402431,GSM1402432,GSM1402433,GSM1402434,GSM1402435
Random_ATF4_34_0531,-3.12658765,2.109733006,5.450465777,3.27113301,4.81490087,2.081021157,5.229884148,-12.79018385,-2.755611776,-0.383917964,-3.65660912,-1.255998095,-0.675807595,6.742550746,-1.401744574,2.999687371,6.280836663,-4.605257283,0.079524387,0.686453887,-4.415777712,6.723837228,-2.244775114,-0.101892759,2.440109897,0.992262618,0.000873092,-3.768390192,-0.769121203,-1.036117621,-3.805070577,-3.12956739,-4.20664449,-3.213959585,3.323107182,1.58041102,-4.158112455,-2.978630129,6.93973285,0.112779848,3.337390084,1.181715252,-1.258455493,-3.586485656,-0.006736094,0.930527465,4.964250029,3.386768266,-1.829264331,-0.504271325,3.519743922,-1.293203678,-0.892243055,-4.415686132,-3.590537351,-7.09043396,-2.143363591,1.271435904,5.147229419,1.168417563,-3.039559689,5.789342771,-2.648347086,3.619171381,1.055745138,3.546264096,1.448291554,-5.846917488,-1.12894264,4.191464733,-0.17515743,6.491050252,3.211527631,-1.017786384,-6.778762312,-4.382008987,-9.008676753,-3.925391907,-0.27229191,-4.893347923,2.564555426,-0.026382148,-2.888219137,0.804818668,3.71496532,-6.614269598,-9.161795494,-0.814661137,3.438140308,-5.540734652,-0.89903133,5.172581285,-4.999577496,-2.524621974,1.335901768,-8.374263401,1.543639363,-0.314124962,-2.461522913,3.600887593,-4.991416235,3.208058818,2.921953018,0.729935742,-0.726163349,-7.483402305,4.791965399,0.134674001,0.96931675,-2.732314102,-1.695963185,6.380263667,-2.040263809,-9.482955049,0.85460555
Random_ATF4_34_0532,-3.092354928,2.195624165,5.671901113,3.171069898,4.924422968,2.038188803,5.219573604,-12.92797337,-2.757219954,-0.194894068,-3.724124156,-1.20271081,-0.535276665,6.915917801,-1.425933354,3.107238399,6.361991778,-4.738895592,0.253967621,1.010737645,-4.222523952,6.85924973,-2.053067961,0.142431491,2.409540319,1.13406335,0.340170797,-3.772913033,-0.575682798,-0.912376253,-3.852153771,-3.091775117,-4.08571073,-2.916017076,3.089122865,1.643819645,-4.179087213,-3.158077415,6.954947361,-0.043872903,3.343484881,1.430499152,-1.224979279,-3.606065886,0.119403691,0.930079601,5.293634836,3.364832481,-1.83438817,-0.626958116,3.589675287,-1.277103612,-0.662747025,-4.632179379,-3.549111849,-7.118209948,-2.053825684,1.06377482,5.081669189,1.138179058,-3.24667364,5.902100553,-3.005481016,3.702766938,1.103283111,3.336816092,1.643990698,-5.763744577,-0.972830248,4.422256225,-0.121168356,6.597826762,3.252349448,-1.219981542,-6.865053273,-4.586405268,-8.990812035,-3.942502242,-0.519053547,-5.155291849,2.381984842,0.139744054,-3.161774535,0.765603342,3.625719971,-6.751571234,-9.270649256,-0.741420545,3.524592205,-5.595273751,-1.238941449,5.408839248,-4.921299439,-2.28291351,1.457661998,-8.474282768,1.783138502,-0.389484926,-2.287727255,3.391326223,-5.072058153,2.918424149,2.841264964,0.663353769,-0.706542877,-7.467555224,4.680128432,0.183483488,0.77630868,-2.73460876,-1.621602705,6.298067561,-1.831712827,-9.741399091,0.756010672
Random_ATF4_34_0533,-3.075598232,2.126823381,5.481680331,3.298495498,4.66317105,2.161096013,5.00884959,-12.98669373,-2.831998638,-0.242558015,-3.639704417,-1.146224134,-0.674231937,6.854014429,-1.355728324,2.925111935,6.464477375,-4.449482078,0.251087304,0.745400726,-4.337613432,6.898078982,-1.898375798,-0.042793511,2.303702542,1.095751071,0.38787251,-3.653168299,-0.682069153,-0.899227591,-3.732283502,-3.095265092,-4.094102686,-3.043752428,3.076050311,1.638664713,-4.27252369,-3.08511841,7.157976442,0.249689389,3.240331591,1.456632688,-1.124112761,-3.365552113,-0.086274423,1.057086809,5.008609012,3.379297522,-1.909116722,-0.500607148,3.323671338,-1.402613712,-0.75914932,-4.39631043,-3.618856997,-7.054096325,-2.189419674,1.090852323,5.032381428,1.113860502,-3.025675287,5.777239248,-2.74110783,3.587060913,1.072130174,3.387825463,1.439151064,-5.697252548,-1.122075247,4.442763514,-0.38131339,6.635147531,3.218589591,-0.955462437,-6.802491321,-4.516180551,-8.950908662,-3.975402298,-0.294893402,-5.239528865,2.488745393,0.195725363,-2.982408095,0.834355444,3.665988251,-6.561461206,-9.210962387,-0.685453237,3.549330646,-5.366234692,-1.096116763,5.263541833,-5.11156553,-2.227271998,1.20263504,-8.496754803,1.415358256,-0.311060687,-2.40844592,3.372738995,-5.000248287,2.92704028,2.903105982,0.855935357,-0.623228327,-7.559248193,4.656468172,0.365316385,0.770970837,-2.670949805,-1.691884855,6.2382489,-1.928257222,-9.461916014,0.889134927
Random_ATF4_34_0534,-3.158145196,2.099030444,5.559457589,3.16816622,4.749408378,2.193907533,5.203411734,-13.0252373,-2.899316946,-0.285433868,-3.756574464,-1.185997455,-0.680398549,6.883358901,-1.437401883,2.968572032,6.467484777,-4.66867077,0.292040536,0.847687205,-4.489967233,6.845686601,-1.916906504,-0.066970494,2.297165071,1.229168412,0.377332923,-3.709063072,-0.533461209,-0.964927225,-3.890053873,-3.023808582,-4.073496741,-3.078001643,3.236373063,1.623268832,-4.279884103,-3.078774169,7.149859218,0.182664868,3.250801773,1.41536485,-1.118147622,-3.485833491,0.080896205,1.240279022,4.991007107,3.423532869,-1.876085811,-0.643557954,3.377770942,-1.350902966,-0.717263252,-4.552863596,-3.618633041,-7.249363548,-2.153128488,1.24129348,5.022902896,1.017376961,-3.131592872,5.820003573,-2.789107433,3.575713144,1.053015432,3.514967757,1.511696382,-5.871751023,-1.13977396,4.338678789,-0.194841485,6.653747042,3.208529156,-1.046382508,-6.890173736,-4.541912995,-8.997686223,-4.090817031,-0.442247783,-5.206493126,2.441330963,0.224940374,-3.0034292,0.83141565,3.682742413,-6.658566594,-9.28797789,-0.795626412,3.406527954,-5.675414827,-1.191176223,5.349091538,-5.057144689,-2.274130116,1.354221861,-8.520530294,1.611226448,-0.410523414,-2.380995321,3.553496517,-5.16208158,2.948587204,2.838776901,0.850992855,-0.599312014,-7.801441471,4.656409505,0.364899663,0.704335185,-2.760548402,-1.721329044,6.29283919,-2.034527393,-9.63226523,0.923161778
Random_ATF4_34_0535,-3.191322323,2.156815101,5.612991582,3.15254927,4.958289223,2.062983,5.165550422,-12.99025486,-2.861849751,-0.321899838,-3.825917224,-1.275722796,-0.571487189,6.900902923,-1.403367687,3.002550525,6.164177167,-4.817357332,0.24354262,0.790530528,-4.443221628,6.824149631,-2.174641474,0.052750509,2.44692332,1.079234188,0.234974822,-3.880358136,-0.529136579,-1.115259366,-3.915373837,-3.21380046,-4.132568006,-3.065170517,3.040137727,1.727931043,-4.146951007,-3.208237531,6.89114353,0.037334794,3.360151033,1.301658814,-1.422758923,-3.705869932,0.204635799,1.025223438,5.081688478,3.330354092,-2.075348203,-0.508667206,3.564069153,-1.385346261,-0.780336774,-4.631502041,-3.613571578,-7.270688651,-2.172762921,1.066417285,5.190696207,1.072696515,-3.22172219,5.897054164,-2.795389207,3.785441786,1.014474707,3.27859692,1.566246213,-5.852256001,-1.117927216,4.340527371,-0.092246086,6.588990971,3.233683119,-1.074241971,-6.85629273,-4.574088787,-9.011831854,-4.067517536,-0.563916632,-5.259133893,2.450817317,0.180796685,-2.988152825,0.948738916,3.694957631,-6.768112568,-9.301951755,-0.859033456,3.498943842,-5.794804277,-0.994694166,5.263994777,-4.927417232,-2.229563025,1.395143902,-8.327689087,1.703038189,-0.401936289,-2.277903707,3.370957508,-4.993902159,2.782306459,2.911727892,0.781425655,-0.785904665,-7.695828754,4.853993684,0.255224705,0.862621597,-2.832382903,-1.555738279,6.450069616,-2.007374505,-9.683043278,0.831760388
Random_ATF4_34_0536,-3.133285929,2.083096618,5.615236333,3.16251472,4.873237805,2.100507941,5.117973302,-13.04677041,-2.880199826,-0.218242909,-3.846286188,-1.240322762,-0.64490347,6.869774842,-1.427365388,3.071252707,6.436840863,-4.658968882,0.232911152,0.94039622,-4.373141589,6.891104618,-2.040341156,0.123902992,2.398688076,0.96905977,0.464079899,-3.926359606,-0.605143681,-1.078871645,-4.036624612,-3.208294962,-4.298138458,-3.069555256,3.113454703,1.706227883,-4.303477963,-3.331787183,7.08932361,-0.022850494,3.384523845,1.407251402,-1.500481982,-3.683822412,0.131174668,1.067265642,5.21747198,3.250944226,-1.857478187,-0.545347245,3.431003143,-1.422311784,-0.916740397,-4.511308068,-3.72957917,-7.285181479,-2.038322445,1.094572279,5.106279045,1.180370556,-3.186039965,5.869840697,-2.855422651,3.655243018,1.001449794,3.448115258,1.553015352,-5.933618903,-1.168609795,4.427282016,-0.168019374,6.59639137,3.293087628,-1.205273359,-6.83407592,-4.65424928,-8.994652921,-3.963972858,-0.58055796,-5.339535351,2.430656747,0.254859973,-2.960222391,1.062185422,3.704703578,-6.713382928,-9.230079517,-1.026582098,3.586867291,-5.577592248,-1.10411341,5.419895374,-5.107557014,-2.336742276,1.431996323,-8.435581878,1.601713117,-0.523989238,-2.388833557,3.408269343,-5.152457836,3.029062372,2.876270747,0.743843472,-0.847909096,-7.525545219,4.656435786,0.301138539,0.725988079,-2.877187401,-1.529965307,6.265519066,-1.989694038,-9.694401689,0.88191832
Random_ATF4_34_0537,-3.129777817,2.094786472,5.434462065,3.052308754,4.631158484,2.164376248,5.095233074,-12.86146211,-2.666929944,-0.154367554,-3.647111895,-1.023906002,-0.42913417,6.780512082,-1.301512222,2.89796869,6.225510084,-4.482414534,0.310940286,0.689772592,-4.335940017,6.757220593,-1.945139428,-0.108486771,2.255985285,1.223027949,0.220685904,-3.686766355,-0.751384688,-0.865753704,-3.727051652,-2.991932221,-4.02200317,-2.952057582,3.052863224,1.634521286,-4.216084292,-3.231728594,6.819595207,0.103627032,3.145576451,1.461657695,-1.220130572,-3.4058723,-0.09964869,0.882060172,4.963423314,3.245864198,-1.798102246,-0.652572391,3.339882993,-1.210127079,-0.586726472,-4.541061434,-3.482916365,-7.031258974,-2.377476031,1.075548348,5.009452637,1.129121355,-2.995857614,5.659142553,-2.730630802,3.537129369,1.085405282,3.315971213,1.674946756,-5.68620709,-0.988244293,4.257934796,-0.298789269,6.515168516,3.092626502,-1.050757491,-6.933836388,-4.333794355,-9.125236535,-4.026695717,-0.267083998,-5.182368649,2.341822696,0.207535056,-2.958921572,0.656812164,3.504078091,-6.562759005,-9.179892531,-0.674429293,3.338348381,-5.564810487,-1.234274569,5.214468122,-4.965837148,-2.450625128,1.231507617,-8.286550893,1.557031782,-0.258324773,-2.400336126,3.375920727,-4.929243135,2.850960653,2.756717673,0.836175698,-0.618565953,-7.543955805,4.621204418,0.357304637,0.784701022,-2.646312894,-1.734394717,6.161126796,-1.868604823,-9.496451498,0.791279886
Random_ATF4_34_0538,-3.172317119,2.078800926,5.472839625,3.081004744,4.677919684,2.157105924,5.226952982,-12.89528408,-2.722329575,-0.302848903,-3.623709246,-1.17234244,-0.587269476,6.873681219,-1.479121112,3.136085094,6.190112431,-4.765219524,0.349309284,0.861751822,-4.411654821,6.805819982,-1.961471162,-0.054712651,2.243646195,1.103639207,0.355872496,-3.687724869,-0.646702528,-0.964036333,-3.742756421,-2.975396227,-4.195801956,-3.174341396,3.118958021,1.651560669,-4.247161134,-3.174702016,6.871650775,0.126045262,3.268801762,1.485017792,-1.204056819,-3.431532904,0.099268305,1.115361191,4.92844282,3.339063058,-1.821243491,-0.698608072,3.44350277,-1.288338045,-0.644873359,-4.403673322,-3.555236024,-7.214212973,-2.211527977,1.143994478,5.033565976,1.289883848,-3.12111798,5.818826809,-2.846574906,3.581450442,1.097208203,3.353544454,1.608065716,-5.885548492,-1.00506485,4.368864998,-0.076923228,6.469833142,3.101943276,-1.083320762,-6.699134453,-4.346828332,-8.864804741,-4.272143283,-0.299060735,-5.103930684,2.408264231,0.219089428,-3.042848922,0.764000291,3.69885377,-6.694265201,-9.178892513,-0.737443318,3.461915374,-5.620372886,-1.223105848,5.344705911,-4.866055445,-2.278477133,1.399970962,-8.548278784,1.666557254,-0.449886896,-2.385133963,3.527317609,-4.962711182,2.988696089,2.743829233,0.824141268,-0.665330966,-7.693962448,4.626509851,0.30276387,0.574407861,-2.764722053,-1.751960264,6.166693217,-2.07480176,-9.619067505,0.924493962
Random_ATF4_34_0539,-3.17824976,2.190352962,5.657818223,3.188971567,4.827897348,2.113193068,5.088162105,-13.01559424,-2.718821239,-0.283018505,-3.688653978,-1.187508129,-0.621463479,6.815464162,-1.317220523,2.955332207,6.402921333,-4.641007391,0.225826149,0.749400809,-4.268222173,6.828085012,-1.974418923,-0.088411815,2.418331368,1.189034877,0.306291977,-3.753351167,-0.656693354,-1.010316824,-3.792527949,-3.114639296,-4.063513955,-3.056951619,3.310308452,1.482415103,-4.224726939,-3.01150991,6.987664834,0.010056825,3.246027108,1.320076235,-1.24310114,-3.4860647,0.013945643,1.063538927,5.041080009,3.434810727,-1.951649758,-0.46739209,3.394228322,-1.359452625,-0.726229464,-4.501575012,-3.642170744,-7.029030597,-2.186735614,1.302803109,5.111147016,1.066250673,-3.07369469,5.887461325,-2.750149491,3.618046479,1.003438294,3.539695138,1.410874572,-5.77321539,-0.937821889,4.340565206,-0.307392591,6.642928671,3.277001862,-1.075927656,-6.769388944,-4.500322281,-9.052015154,-3.882148198,-0.298723818,-5.165762399,2.523870395,0.167601605,-3.004782978,0.762879449,3.654695533,-6.55420181,-9.224084733,-0.810760851,3.496331117,-5.452101724,-1.06747845,5.307266086,-4.911862733,-2.291339555,1.304896472,-8.373941088,1.57173385,-0.325976796,-2.290701386,3.590656506,-4.987137169,3.032434876,2.938789515,0.742065474,-0.649335586,-7.465428099,4.78331736,0.299586034,0.810445023,-2.673592782,-1.612665338,6.372399421,-1.96251392,-9.586818646,0.853886016
Random_ATF4_34_0540,-3.167483869,1.963391688,5.491527873,3.069916285,4.681309856,2.176771112,5.275359528,-13.02716437,-2.766942079,-0.387739418,-3.697022776,-1.315984141,-0.7301206,6.882029401,-1.432354887,2.932438852,6.530927915,-4.745279103,0.261938165,0.791747684,-4.336423804,6.791458426,-2.024222249,-0.108696491,2.293706267,1.096246939,0.508450664,-3.72477899,-0.548572112,-1.047881167,-3.799354626,-3.097491504,-4.104496618,-3.21096872,3.306456241,1.540769874,-4.260995161,-2.970104285,6.982498494,0.153567201,3.180348869,1.405380933,-1.248208905,-3.46211929,0.060234342,1.112396778,4.970666563,3.297200463,-1.844940737,-0.733405404,3.387970663,-1.401113238,-0.746969598,-4.35342215,-3.650483856,-7.216415017,-2.196819024,1.29130241,5.114556398,1.181154554,-3.212327055,5.828703506,-2.837375468,3.569190738,1.060675834,3.616496842,1.553762493,-5.915274275,-1.043053329,4.3164135,-0.182472743,6.730943585,3.124094523,-0.895247851,-6.846315341,-4.518600252,-9.024650991,-3.984259935,-0.253466669,-5.174527834,2.370365966,0.168935317,-3.100850237,0.798369746,3.69677057,-6.779827879,-9.246785231,-0.785305273,3.379844751,-5.478499227,-1.243179195,5.293178202,-4.998251108,-2.272417877,1.276383575,-8.269836559,1.508664934,-0.329565082,-2.407129071,3.629526572,-4.992180718,3.150074203,2.809599846,0.891224811,-0.629300072,-7.73771981,4.719312872,0.23323247,0.587303488,-2.724998484,-1.608704734,6.304831662,-2.093186554,-9.648335442,0.811527111
Random_ATF4_34_0541,-3.276938118,2.340723927,5.668018915,3.212796312,5.068783667,1.91677264,5.021881336,-12.76046865,-2.929944867,-0.380383719,-3.811177702,-1.173587174,-0.656042397,7.074719471,-1.441596833,3.125508752,6.283955116,-4.778289947,0.142285228,1.03726656,-4.183774331,6.997131911,-2.081768705,0.296508978,2.360924217,1.032325411,0.422608479,-3.84256056,-0.342686311,-1.110694495,-4.111265664,-3.184934485,-3.955654089,-2.729702833,3.06777986,1.580767915,-4.251517674,-3.274219877,6.931991562,-0.124247874,3.476330085,1.29097718,-1.408027046,-3.711347938,0.153550481,0.819557431,5.36023917,3.261971239,-1.871709593,-0.580968838,3.637323801,-1.41779394,-0.793288304,-4.583018068,-3.575906881,-7.160175483,-2.017081278,1.092809482,5.198824994,1.374963639,-3.293741363,6.017674458,-2.956027179,3.951231076,1.01442058,3.365280196,1.620108913,-5.791530149,-1.22774221,4.601292003,-0.084949892,6.73989969,3.29823072,-1.211872784,-6.891320686,-4.450561641,-8.899516561,-3.928923446,-0.485920927,-5.162957867,2.586540549,0.153018237,-3.168999122,0.824444559,3.746392355,-6.670230333,-9.205387891,-0.937546083,3.587696722,-5.733175364,-1.139232608,5.41841819,-4.735430039,-2.195885473,1.647947898,-8.319284892,1.904649416,-0.541826912,-2.211368319,3.469514905,-5.127365406,2.923716807,2.960357368,0.63827588,-0.934442225,-7.370641575,4.683868552,0.220495782,0.798325918,-2.84699159,-1.515117706,6.268155916,-1.976081843,-9.715060727,0.689663899
Random_ATF4_34_0542,-2.973649987,2.059872553,5.49996748,3.061414445,4.875866151,2.10838614,5.305340233,-13.0518655,-2.816674885,-0.34450264,-3.667525979,-1.12722287,-0.515865844,6.91951905,-1.370825838,3.143414188,6.220217055,-4.814565789,0.3364509,0.870431713,-4.455995676,6.813288009,-2.056238347,0.131010229,2.32072025,1.147341763,0.426882965,-3.775676719,-0.515965764,-1.022435464,-3.818312092,-3.111985506,-3.948125052,-3.156318555,3.080990212,1.839319069,-4.249209862,-3.336501292,6.840278745,-0.04151587,3.254953674,1.376375715,-1.37284109,-3.570965566,0.167209131,1.0183374,5.088616667,3.350002585,-1.853158506,-0.659172315,3.530074084,-1.2430492,-0.657901283,-4.362118892,-3.514641623,-7.107682633,-2.075343572,1.077061776,5.109516032,1.299351389,-3.253982654,5.951681275,-2.896857961,3.728903816,1.121692825,3.38957904,1.722134822,-5.731198039,-1.035945114,4.453542479,0.095255007,6.572595618,3.252175335,-1.113211802,-6.820903716,-4.517946561,-8.914872045,-4.067720184,-0.481424542,-5.160071508,2.355013732,0.200031066,-2.992257691,0.757525813,3.665636002,-6.70048061,-9.143321769,-0.846867449,3.51654308,-5.786303959,-1.11739949,5.375889803,-4.961912375,-2.294586086,1.430344704,-8.473150311,1.759289569,-0.496289059,-2.147773516,3.433391639,-5.027803794,2.890506195,2.872286277,0.76879115,-0.939725049,-7.776032849,4.865216643,0.338233962,0.806618983,-2.825175236,-1.808374298,6.269388765,-2.020687429,-9.795012984,0.844661195
Random_ATF4_34_0543,-3.17530338,2.113163109,5.657794013,3.184718833,4.872613616,1.965312778,5.119420036,-12.7531071,-2.769802889,-0.443802969,-3.959589058,-1.318934906,-0.841623921,6.759803853,-1.494626135,2.951095488,6.216698133,-4.589970638,0.09066995,0.795827808,-4.083590279,6.759866373,-2.201284234,0.109512706,2.587857771,0.976768882,0.26661773,-3.932460165,-0.268057758,-1.061304406,-3.900473448,-3.211522715,-4.045509728,-2.757513081,2.969665329,1.5378761,-4.114936948,-2.990484924,6.810992904,-0.205840861,3.262857267,1.216040739,-1.361748965,-3.603326231,0.154567405,0.968923669,5.07975057,3.303656324,-1.930050981,-0.438727452,3.65717346,-1.478056361,-0.725887448,-4.537084758,-3.567445565,-6.872706051,-1.91724947,0.942899946,5.062837039,1.206441105,-3.119863361,5.94362123,-2.990473085,3.662418803,0.904200604,3.218523771,1.458875252,-5.744241805,-1.067919612,4.313625402,-0.216651994,6.415706844,3.282955394,-1.189888767,-6.661588974,-4.487530209,-9.02263809,-3.69632494,-0.449742865,-5.019070445,2.392261848,-0.022096914,-3.182692152,0.691033703,3.514750565,-6.642130719,-9.156280924,-0.850826235,3.545338884,-5.717140348,-1.147746489,5.317770728,-4.683794094,-2.206298852,1.348786429,-8.314692952,1.703785103,-0.581184561,-2.151168333,3.270661144,-5.207471047,2.727458188,2.923542809,0.502015079,-0.809801497,-7.188957577,4.684838703,0.105506083,1.072641502,-2.598924381,-1.467681568,6.244290054,-1.863345492,-9.495448809,0.62601613
Random_ATF4_34_0544,-2.882679041,1.984452798,5.490323886,2.957984959,4.823856308,2.151538021,5.242688713,-12.72848383,-2.720552664,-0.073057214,-3.507415734,-0.897866345,-0.327518085,6.754400213,-1.302311096,3.063011391,6.054255012,-4.769066453,0.465316348,0.996226928,-4.250933275,6.78814756,-1.929975464,0.004483332,2.093047672,1.206306874,0.229988897,-3.620746977,-0.699257092,-0.826053603,-3.778891577,-2.98245875,-3.922841981,-2.759697168,2.934873392,1.851207264,-4.175265438,-2.987481697,6.805018288,0.132051985,3.201525378,1.481311693,-1.373372531,-3.443963391,0.046572042,0.832795648,5.098174726,3.071515096,-1.721987644,-0.788863108,3.505733192,-1.075028221,-0.503963739,-4.45491939,-3.249763199,-6.872061497,-2.19837675,0.974671439,4.970820219,1.241460543,-2.992359662,5.739415625,-2.955549211,3.652297071,1.25583969,3.163350864,1.797884105,-5.90803857,-1.000839541,4.334846555,0.045352434,6.387683618,3.157235674,-1.095446739,-6.763843567,-4.171285656,-8.868119243,-3.959874213,-0.390917188,-5.153366378,2.215780709,0.276058186,-3.033903911,0.614447631,3.605408876,-6.668329781,-8.956164584,-0.617264601,3.379176433,-5.788821611,-1.341890596,5.298186681,-4.916892341,-2.2864257,1.317227257,-8.256371763,1.858617509,-0.154227909,-2.252823546,3.290800737,-4.947555688,2.649713796,2.682070942,0.843291782,-0.783549683,-7.667212969,4.519825882,0.367979689,0.671838906,-2.562189884,-1.752939854,6.021790886,-1.776018877,-9.487937626,0.798647449
Random_ATF4_34_0545,-3.216902739,2.171514117,5.513363931,3.153048746,4.76290714,2.128337589,5.212848847,-12.94816425,-2.749476545,-0.1785259,-3.740434826,-1.110762687,-0.620325488,6.87877953,-1.402083695,2.918540541,6.396189693,-4.762540836,0.261096465,0.734820603,-4.310470849,6.853766072,-2.022882277,-0.052089769,2.361005214,1.086024491,0.310048198,-3.818101566,-0.647569485,-1.090564911,-3.778583882,-2.998219916,-4.07663716,-2.890166602,3.264611201,1.641675253,-4.159982507,-3.160791695,6.97255837,0.009562552,3.288289402,1.340198847,-1.255490951,-3.542133783,0.024144174,1.031800792,5.030166075,3.339393063,-1.81509006,-0.57836725,3.417209251,-1.331975789,-0.697236974,-4.500299275,-3.50415514,-7.064027132,-2.149404914,1.2646333,5.066743416,1.172768026,-3.115200129,5.832525412,-2.865084687,3.554541551,1.065229507,3.5012305,1.524139269,-5.756719643,-1.081612558,4.358226361,-0.169022461,6.603529648,3.233826171,-1.106525407,-6.883397311,-4.46198361,-9.09024309,-3.938253861,-0.234079057,-5.204899438,2.400967573,0.180150954,-2.953859922,0.863441979,3.622066066,-6.673888896,-9.164449233,-0.829480744,3.546382027,-5.491484589,-1.244662847,5.291397558,-4.887426004,-2.391193138,1.408440307,-8.35628029,1.588810226,-0.346375276,-2.297989478,3.579295943,-5.03048478,3.002475406,2.827326986,0.85331693,-0.692346742,-7.542535724,4.725304497,0.287686275,0.691908683,-2.752189569,-1.546842709,6.218899414,-1.943531569,-9.61557082,0.86817468
Random_ATF4_34_0546,-3.260807433,2.174558607,5.654171365,3.130662242,4.972574392,2.287009908,5.326499164,-13.03828193,-2.87728076,-0.352643234,-3.691115583,-1.260052989,-0.526304761,6.810443205,-1.38762926,3.047892749,6.337498922,-4.840882199,0.233959901,0.782236737,-4.336698941,6.833787588,-2.058834432,0.032228315,2.449955052,1.129871501,0.298216722,-3.783863734,-0.500043528,-1.054152423,-3.846767486,-3.150486962,-4.211632015,-3.088821321,3.13993028,1.581105598,-4.094638294,-3.064620332,6.973838694,0.048088399,3.365945505,1.327043932,-1.261742177,-3.59090963,0.285994832,1.091780118,5.187873277,3.363331922,-1.939919904,-0.546054734,3.524048032,-1.419014171,-0.764049075,-4.605501243,-3.541885798,-7.18585878,-2.036979623,1.185622905,5.117124004,1.187787264,-3.196602441,5.941299525,-2.836853864,3.697286394,0.941911805,3.354474314,1.570549897,-5.946551225,-1.016549782,4.401248954,-0.173523191,6.539404795,3.323802517,-1.159577691,-6.920229377,-4.489233137,-9.001726595,-4.03394843,-0.415674808,-5.181380955,2.411629341,0.273087385,-2.951676415,0.829759883,3.566554373,-6.807442374,-9.547352308,-0.91018615,3.513023304,-5.692250496,-1.100408942,5.382839667,-4.929395178,-2.246996134,1.375152012,-8.565409309,1.629144254,-0.413563178,-2.401690265,3.465844805,-4.998985973,2.906132778,2.78899208,0.794630875,-0.730715199,-7.782161898,4.645482251,0.32181978,0.770326995,-2.949677991,-1.626606903,6.366058668,-1.964193405,-9.806410496,0.926628847
Random_ATF4_34_0547,-3.130407936,2.00912841,5.481426732,3.115210118,4.865841433,2.138237272,5.126030957,-13.10921041,-2.973081032,-0.256046766,-3.722554746,-1.257753185,-0.524161032,6.886311423,-1.453340225,3.141501013,6.309502636,-4.760326109,0.325880133,0.869568216,-4.532352513,6.877203328,-1.977282152,0.088168181,2.264499079,1.210755054,0.333940187,-3.740013572,-0.578512084,-0.992658361,-3.909975924,-3.130788545,-4.192263421,-3.22735041,3.135489777,1.720562837,-4.345492289,-3.24406395,7.091506354,0.228377629,3.318497861,1.442466489,-1.251128594,-3.622090398,0.183509612,1.134771549,5.034643388,3.273453127,-2.012072892,-0.625942064,3.423861271,-1.274050831,-0.791886006,-4.432509802,-3.596151816,-7.56366945,-2.157058199,1.204535859,5.071766502,1.037094971,-3.231815141,5.794016324,-2.823465617,3.636032519,1.207058026,3.337059201,1.621918513,-5.884761966,-1.025162347,4.411365354,-0.124332215,6.609733159,3.101291445,-0.929701328,-7.059031235,-4.68375411,-8.979407566,-4.181797383,-0.474250092,-5.414887761,2.357151813,0.305729675,-2.890765625,0.864775298,3.690007779,-6.869785638,-9.297061104,-0.762016586,3.445976337,-5.677278886,-1.109023353,5.389510132,-5.141761756,-2.228245593,1.335240889,-8.423125025,1.616548468,-0.332874664,-2.316359604,3.527818527,-4.937042532,2.901039346,2.837172538,0.90271134,-0.750844636,-7.825682949,4.732551187,0.404549419,0.705796782,-2.8117485,-1.814035638,6.237010699,-2.224850243,-9.531690785,0.994566983
